WDPAID,NAME,IUCN_CAT,GIS_AREA,ISO3,latitude,longitude
5032,Bora,IV,40.56,MDG,-14.91490,48.22381
5033,Kasijy,IV,229.71,MDG,-17.07330,45.88647
5034,Maningoza,IV,59.72,MDG,-17.03443,44.93005
5035,Marotandrano,IV,451.28,MDG,-16.43315,48.70722
5036,Tampoketsa Analamaitso,IV,225.81,MDG,-16.16164,48.15090
5037,Ambatovaky,IV,781.43,MDG,-16.74004,49.15878
5038,Mangerivola,IV,124.77,MDG,-18.19937,48.87904
5040,Andranomena,IV,81.75,MDG,-20.17911,44.50952
5041,Cap Sainte Marie,IV,36.22,MDG,-25.56460,45.17243
5061,Jigme Dorji National Park,II,4373.92,BTN,27.89684,89.77188
5066,Jigme Singye Wangchuck National Park,II,1729.99,BTN,27.25488,90.37851
5067,Jomotsangkha Wildlife Sanctuary,IV,362.15,BTN,26.90909,91.91314
5068,Khao Phanom Bencha,II,51.63,THA,8.26929,98.92784
5081,Mavinga National Park,II,42257.68,AGO,-15.69754,20.44650
5111,Linnansaaren kansallispuisto,II,97.14,FIN,62.11639,28.42321
5118,Khuen Si Nakarin,II,1847.29,THA,14.74642,99.02882
5125,Parque Estadual Da Serra Das Araras,II,152.34,BRA,-15.41150,-45.33929
5126,Reserva Biológica Do Guaporé,IA,6158.11,BRA,-12.53599,-62.86154
5127,Reserva Biológica Do Abufari,IA,2247.45,BRA,-5.17361,-63.04466
5155,Bomfobiri,IV,77.03,GHA,7.00359,-1.19631
5164,Bahr Salamat,IV,21028.44,TCD,10.53164,19.40920
5166,Mandelia,IV,1316.10,TCD,11.55979,15.22284
5168,Binder-Léré,IV,1397.70,TCD,9.67109,14.36710
5173,Nini-Suhien,II,132.29,GHA,5.34637,-2.57511
5178,Ndiael,IV,486.21,SEN,16.24614,-16.03159
5179,Western Area,II,164.13,SLE,8.33808,-13.17061
5211,Bicol Natural Park,II,54.71,PHL,13.92246,122.94842
5218,Apo Reef Natural Park,II,157.82,PHL,12.67002,120.48058
5219,Mt. Isarog Natural Park,II,100.98,PHL,13.65231,123.37759
5220,Bulusan Volcano Natural Park,II,36.43,PHL,12.77135,124.06118
5242,Hellyer Gorge,II,30.38,AUS,-41.30719,145.60471
5376,Gogorrón,II,364.94,MEX,21.78997,-100.90987
5379,El Tepozteco,II,232.77,MEX,18.99256,-99.11414
5382,Benito Juárez,II,25.90,MEX,17.13430,-96.67231
5385,Cañón del Río Blanco,II,487.96,MEX,18.80434,-97.16589
5392,Cumbres de Majalca,II,47.03,MEX,28.80616,-106.47233
5394,Cumbres de Monterrey,II,1774.59,MEX,25.35603,-100.34078
5399,Sierra de San Pedro Mártir,II,729.29,MEX,30.93404,-115.44131
5404,El Veladero,II,36.19,MEX,16.87135,-99.88573
5439,Naturschutzgebiet Valsertal,IV,35.18,AUT,47.03394,11.59321
5808,Serra da Malcata,IV,161.55,PRT,40.25354,-7.03619
5938,Parco naturale Paneveggio - Pale di San Martino,IV,197.07,ITA,46.27562,11.80405
5939,Parco naturale dell'Alpe Veglia e dell'Alpe Devero,IV,86.08,ITA,46.30619,8.21208
5947,Riserva naturale Salina di Margherita di Savoia,IV,48.63,ITA,41.40258,16.05610
5953,Riserva naturale Piani Eterni - Errera - Val Falcina,IA,54.43,ITA,46.16091,11.97818
5954,Riserva naturale Schiara occidentale,IA,31.87,ITA,46.22416,12.14865
5955,Riserva naturale Foresta demaniale del Circeo,IA,31.18,ITA,41.32665,13.04426
5957,Riserva naturale Vette Feltrine,IA,27.23,ITA,46.08842,11.84517
6006,"Parco naturale di Migliarino, San Rossore e Massaciuccoli",IV,141.65,ITA,43.72533,10.30603
6009,Parco naturale regionale Monti Simbruini,IV,298.39,ITA,41.92988,13.20984
6010,Parco dei Nebrodi,IV,843.12,ITA,37.94637,14.66089
6012,Parco naturale Gruppo di Tessa,IV,311.46,ITA,46.79253,11.02247
6013,Parco naturale Puez Odle,IV,96.35,ITA,46.61118,11.80688
6014,Parco naturale Fanes - Sennes e Braies,IV,253.51,ITA,46.63754,12.07903
6015,Parco naturale Dolomiti di Sesto,IV,118.59,ITA,46.66915,12.31749
6020,Parco naturale della Alta Valle Pesio e Tanaro,IV,66.63,ITA,44.19725,7.68627
6022,Parco naturale delle Alpi Marittime,IV,279.05,ITA,44.20074,7.35118
6028,Parco naturale delle Capanne di Marcarolo,IV,95.30,ITA,44.57272,8.78639
6036,Parco naturale Monte Corno,IV,65.11,ITA,46.28074,11.28780
6041,Parco regionale naturale dei Monti Lucretili,IV,182.87,ITA,42.10088,12.85728
6045,Parco regionale del Matese,IV,333.74,ITA,41.38223,14.33729
6074,Reserva Biológica Do Tapirapé,IA,992.72,BRA,-5.66152,-50.61270
6138,Havmyran,IA,38.65,NOR,63.50760,8.62233
6181,Parco Nazionale delle Dolomiti Bellunesi,II,309.94,ITA,46.18120,12.01524
6271,Contamines-Montjoie,IV,55.47,FRA,45.78021,6.74963
6491,Parnassos,II,37.08,GRC,38.54622,22.52635
6537,Dasi Amygdaleona Kavalas,III,26.39,GRC,40.92750,24.39110
6673,Jaragua,II,1533.72,DOM,17.78306,-71.49462
6674,Monte Cristi,II,245.01,DOM,19.90584,-71.44828
6675,Sierra de Bahoruco,II,1091.21,DOM,18.14899,-71.54667
6684,Runn of Kutch,IV,10582.38,PAK,24.56183,70.00585
6688,Taunsa Barrage,IV,71.09,PAK,30.58183,70.79781
6690,Chumbi Surla,IV,556.23,PAK,32.67002,72.33000
6692,Chashma,IV,215.09,PAK,32.49738,71.43954
6693,Takkar,IV,642.65,PAK,27.29259,68.81862
6694,"Keenjhar Lake (Kalri, Malik Lake)",IV,128.22,PAK,24.94203,68.06251
6699,Mahal Kohistan,IV,652.93,PAK,25.46609,67.57384
6700,Hab Dam,IV,462.11,PAK,25.14296,67.15509
6720,Keti Bunder North,IV,88.80,PAK,24.25000,67.75000
6733,Maslakh,IV,462.57,PAK,30.08332,66.58330
6735,Sasnamana,IV,64.75,PAK,30.37000,67.87032
6736,Ziarat,IV,370.11,PAK,29.92001,67.87000
6737,Koh-e-Ghisk,IV,241.95,PAK,29.13331,66.75000
6738,Kachau,IV,215.06,PAK,25.83330,66.53330
6740,Shashan,IV,293.47,PAK,27.25000,66.45000
6741,Chorani,IV,192.98,PAK,27.50000,66.70000
6742,Dureji,IV,1769.07,PAK,25.72017,67.13450
6744,Raghai Rakhshan,IV,1245.65,PAK,27.25003,65.50000
6745,Kolwah Kap,IV,329.60,PAK,25.75001,64.49999
6746,Buzi Mekola,IV,1439.51,PAK,25.50896,64.07999
6750,Naltar,IV,211.22,PAK,36.18195,74.16432
6755,Sodhi,IV,53.00,PAK,32.08331,72.33331
6807,Ras Koh,IV,988.32,PAK,28.33003,65.08000
6837,2001925 Persö,III,42.13,SWE,58.75667,17.67162
6907,2001071 Sjaunja,IA,2850.16,SWE,67.44780,18.86633
6932,Ambohitantely,IV,49.48,MDG,-18.15933,47.30547
6937,Morne Seychellois National Park,II,31.30,SYC,-4.64760,55.41532
6945,Aoupiné Fauna Reserve,IV,54.74,NCL,-21.17518,165.29831
7005,Lange Rhön,IV,32.90,DEU,50.47682,10.03646
7011,NSG Siebengebirge <SU>,IV,42.72,DEU,50.66893,7.24572
7162,Banc D\'Arguin,IV,43.63,FRA,44.58136,-1.25364
7215,Bataan Natural Park,II,199.80,PHL,14.72539,120.36898
7289,Puerto Princesa Subterranean River National Park,II,218.18,PHL,10.18657,118.92607
7367,Vumba,IV,77.46,ZWE,-19.09872,32.79528
7368,Bunga Forest,IV,135.51,ZWE,-19.12754,32.77113
7374,Parc Territorial de la Riviere Bleue,II,87.86,NCL,-22.10853,166.61707
7396,Gewane,IV,3007.41,ETH,10.39291,40.68377
7397,Mille-Serdo,IV,7308.82,ETH,11.72411,41.08145
7398,Awash-West,IV,1494.35,ETH,8.95536,39.90267
7400,Chelbi,IV,3958.32,ETH,4.93089,36.86066
7401,Yabello,II,2198.87,ETH,4.86765,38.56329
7403,Tama,IV,3408.25,ETH,5.99303,36.07995
7417,Outamba,II,735.42,SLE,9.74812,-12.03677
7437,Maswa G.R. (N),IV,751.57,TZA,-2.70452,34.45075
7438,Rungwa River G.C.A.,IV,3321.01,TZA,-7.03602,32.41903
7444,Hlane Royal National Park,II,217.32,SWZ,-26.25896,31.87209
7445,Malalotja Nature Reserve,II,162.92,SWZ,-26.09388,31.08244
7446,Mlilwane Wildlife Sanctuary,II,45.83,SWZ,-26.43610,31.15863
7447,Sehlabathebe,II,69.51,LSO,-29.90923,29.11690
7449,Moremi,IB,4827.45,BWA,-19.29651,23.21831
7450,Chobe,II,1371.21,BWA,-18.21648,24.44938
7451,Mlawula Nature Reserve,II,161.48,SWZ,-26.24750,32.02090
7456,Maikaelelo,II,538.01,BWA,-18.54469,25.07789
7457,Kasane,II,145.20,BWA,-17.86287,25.20004
7458,Kazuma,II,179.34,BWA,-18.43074,25.50204
7459,Sibuyu,II,1163.64,BWA,-18.87079,25.74396
7461,del Río Abiseo,II,2743.27,PER,-7.73243,-77.22467
7466,Namtok Mae Surin,II,420.33,THA,19.11933,98.03418
7467,Taksin Maharat,II,255.63,THA,16.83098,98.86715
7468,Khlong Lan,II,420.38,THA,16.18659,99.21023
7472,Khao Pu - Khao Ya,II,709.24,THA,7.69221,99.82292
7473,Ao Phangnga - Mu Koh Surin - Mu Koh Similan,II,137.71,THA,8.77817,97.72231
7479,Paljakan  luonnonpuisto,IA,29.49,FIN,64.71309,28.03700
7485,Värriön luonnonpuisto,IA,124.82,FIN,67.73999,29.63393
7487,Olvassuon luonnonpuisto,IA,66.96,FIN,65.11274,27.24823
7490,Riisitunturin kansallispuisto,II,76.49,FIN,66.22867,28.47528
7491,Hiidenportin kansallispuisto,II,44.57,FIN,63.87885,29.05547
7492,Tiilikkajärven kansallispuisto,II,72.27,FIN,63.63636,28.39568
7493,Patvinsuon kansallispuisto,II,105.46,FIN,63.10982,30.69332
7494,Salamajärven kansallispuisto,II,64.67,FIN,63.26645,24.73764
7495,Kauhanevan-Pohjankankaan kansallispuisto,II,69.47,FIN,62.18798,22.40349
7496,Lauhanvuoren kansallispuisto,II,59.09,FIN,62.14940,22.16077
7497,Helvetinjärven kansallispuisto,II,50.49,FIN,62.02636,23.85332
7498,Seitsemisen kansallispuisto,II,46.88,FIN,61.92945,23.43004
7501,Saaristomeren kansallispuisto,II,533.57,FIN,59.92365,21.89907
7505,Moyowosi G.R (N),IV,11381.95,TZA,-4.12638,31.02926
7506,Hell's Gate,II,68.17,KEN,-0.87027,36.32248
7507,Khutse,IB,2537.25,BWA,-23.54083,24.29542
7508,Gemsbok,IB,25938.97,BWA,-25.28440,21.07814
7510,Central Kalahari,IB,52225.35,BWA,-22.16037,24.12157
7521,Mahale Mountains National Park,II,1585.44,TZA,-6.22941,29.91202
7522,Parc national d'Azagny,II,223.12,CIV,5.22677,-4.87751
7523,Parc national de la Comoé,II,11494.61,CIV,9.06033,-3.76851
7843,Orle River,IV,452.34,NGA,6.91949,6.50143
7844,Gilli-Gilli,IV,309.86,NGA,6.03367,5.34387
7860,Lame-Burra,IV,2337.25,NGA,10.76556,9.10632
7863,Dagida,IV,364.68,NGA,9.65948,5.47324
7872,Baturiya Wetlands,IV,685.91,NGA,12.51519,10.42228
7873,Gashaka-Gumti,II,5827.35,NGA,7.51345,11.68654
7874,Kamuku,II,346.19,NGA,10.79379,6.31002
7875,Falgore (Kogin Kano),IV,554.09,NGA,11.16187,8.67229
7877,Cat Ba,II,116.48,VNM,20.79329,107.04773
7878,Cuc Phuong,II,223.46,VNM,20.31711,105.59062
7879,Parc Macaya,II,131.36,HTI,18.36980,-74.04291
7880,La Visite,II,114.19,HTI,18.34222,-72.26105
7883,Kizigo G.R. (C),IV,5071.36,TZA,-6.57732,34.54378
7888,South Island,II,149.31,KEN,2.63513,36.59350
7908,Estação Ecológica Do Taim,IA,328.06,BRA,-32.72904,-52.87291
7912,Podocarpus,II,1384.35,ECU,-4.25953,-78.97724
7913,Cajas,II,293.85,ECU,-2.84832,-79.26365
7938,Mecuburi,IV,2380.56,MOZ,-14.36019,39.20187
7939,Ribáuè,IV,128.73,MOZ,-14.90033,38.03983
7941,Baixo Pinda,IV,199.39,MOZ,-14.28460,40.67472
7942,Matibane,IV,109.27,MOZ,-14.71992,40.78873
7943,Derre,IV,1550.15,MOZ,-17.28204,35.96899
7945,Nhapacuā,IV,26.18,MOZ,-18.52808,35.48918
7947,Régulo Zomba,IV,25.90,MOZ,-19.37417,33.23753
7948,Maronga,IV,150.13,MOZ,-20.02430,33.07936
7949,Mucheve,IV,92.01,MOZ,-20.54962,33.74706
7951,Licuati,IV,141.02,MOZ,-26.42830,32.46315
7952,Shey-Phoksundo,II,3598.65,NPL,29.37804,82.83200
7953,Khaptad,II,207.71,NPL,29.38024,81.12581
7962,Lower Zambezi,II,4138.04,ZMB,-15.44737,29.68384
7996,Royal Manas National Park,II,1056.87,BTN,26.95859,90.90215
8005,Pidaung Wildlife Sanctuary,IV,121.62,MMR,25.48556,97.17673
8006,Chatthin Wildlife Sanctuary,IV,282.28,MMR,23.58633,95.52866
8010,Kahilu Wildlife Sanctuary,IV,150.27,MMR,17.55006,97.51878
8011,Mulayit Wildlife Sanctuary,IV,241.04,MMR,16.11318,98.46379
8024,Moeyungyi Wetland Wildlife Sanctuary,IV,100.39,MMR,17.55224,96.60959
8027,Natmataung National Park,II,1242.08,MMR,21.38117,93.78598
8029,Popa Mountain Park,II,97.80,MMR,20.87405,95.26350
8033,Meinmahla Kyun Wildlife Sanctuary,IV,134.70,MMR,15.97147,95.28748
8035,Lampi Marine National Park,II,2025.02,MMR,10.78504,98.18372
8037,Pang Sida,II,852.69,THA,14.07251,102.29462
8040,Thap Lan,II,2216.61,THA,14.33986,102.25039
8043,Mu Ko Libong,IV,232.28,THA,7.26462,99.44568
8044,Doi Suthep-Pui,II,281.80,THA,18.92420,98.85624
8067,Enarotali,IA,2804.25,IDN,-3.81859,136.39156
8068,Pegunungan Wayland,IA,1373.07,IDN,-3.73541,135.80053
8101,Pegunungan Wondiboy,IA,719.58,IDN,-2.72961,134.57292
8102,Teluk Cendrawasih,II,14470.73,IDN,-2.54871,134.62577
8103,Tamrau Utara,IV,3556.43,IDN,-0.68340,132.73701
8104,Pegunungan Arfak,IA,832.71,IDN,-1.23169,134.04577
8106,Pegunungan Kumawa,IA,1288.54,IDN,-3.88863,133.07513
8107,Pegunungan Fakfak,IA,331.29,IDN,-2.98255,132.45649
8109,Danau Bian,IV,1105.32,IDN,-7.24708,140.46940
8110,Biak Utara,IA,56.61,IDN,-0.73890,135.85967
8113,Pulau Misool,IA,1104.07,IDN,-1.94890,130.10211
8114,Pulau Salawati Utara,IA,624.84,IDN,-1.02472,130.84392
8115,Pulau Batanta Barat,IA,169.81,IDN,-0.85548,130.60050
8116,Waigeo Barat Timur,IA,978.77,IDN,-0.23769,130.59771
8117,Yapen Tengah,IA,1127.67,IDN,-1.77419,136.33287
8501,Nara Desert,IV,7286.68,PAK,27.05785,69.44398
8517,Loma Mountains Alikalia,II,154.49,SLE,9.22637,-11.28159
8544,Gunung Simpang,IA,147.42,IDN,-7.31236,107.40515
8545,Gunung Sawal,IV,55.32,IDN,-7.21288,108.27049
8550,Gunung Burangrang,IA,30.34,IDN,-6.73676,107.55368
8552,Muara Kaman Sedulang,IV,653.55,IDN,0.14298,116.71916
8559,Gunung Ciremai,II,148.29,IDN,-6.88262,108.40552
8613,Kepulauan Karimun Jawa,II,1205.31,IDN,-5.79502,110.31955
8628,Gunung Ambang,III,150.03,IDN,0.84249,124.38303
8654,Teluk Adang,IA,596.90,IDN,-1.71909,116.34926
8662,Manupeu Tanadaru,II,500.05,IDN,-9.73677,119.67638
8673,Betung Kerihun,II,8173.00,IDN,1.10395,113.20254
8684,Teluk Pamukan,IA,212.80,IDN,-2.58654,116.31874
8685,"Teluk Kelumpang, Selat Laut dan Selat Sebuku",IA,589.07,IDN,-3.22608,116.18490
8702,Gunung Tambora Selatan,IV,787.24,IDN,-8.27586,118.04861
8764,Gunung Sibela,IA,226.76,IDN,-0.72854,127.54662
8765,Pulau Obi,IA,161.33,IDN,-1.51806,127.70637
8766,Taliabu,IA,97.21,IDN,-1.77378,124.60868
8771,Gunung Sahuwai,IA,183.38,IDN,-3.22524,127.98835
8784,Kepulauan Banyak,IA,2305.62,IDN,2.17959,97.29376
8785,Ai-Ais Hot Springs,II,4353.80,NAM,-27.83121,17.34499
8794,Kulamba,IA,206.33,MYS,5.52274,118.66973
8795,Tabin Wildlife Reserve,IA,1117.82,MYS,5.22516,118.70470
8796,Crocker Range,II,1396.73,MYS,5.53393,116.15569
8810,Maliau Basin,IA,583.33,MYS,4.81842,116.90968
8835,Pati-Pati,IV,30.69,IDN,-0.64200,123.02976
8841,Gunung Sojol,IA,685.30,IDN,0.50320,120.22978
8846,Bangkiriang,IV,122.82,IDN,-1.34724,122.34651
8849,Pegunungan Faruhumpenai,IA,907.66,IDN,-2.38037,121.03430
8871,Take Bone Rate,II,5595.91,IDN,-6.65174,121.14955
8872,Nantu,III,516.98,IDN,0.86039,122.38483
8877,Buton Utara,IV,912.15,IDN,-4.68697,123.01565
8883,Lambusango,IV,276.04,IDN,-5.29449,122.83277
8916,Karang Gading dan Langkat Timur Laut,IV,134.12,IDN,3.92032,98.59035
8943,Pulau Berkeh,IA,74.44,IDN,2.21157,100.74126
8945,Pulau Laut,IA,1157.62,IDN,-1.94847,130.10071
8950,Bukit Rimbang Bukit Baling,IV,1416.46,IDN,-0.36221,101.01823
8953,Giam Siak Kecil,IV,782.56,IDN,1.16242,101.68852
8959,Bukit Batu,IV,216.29,IDN,1.39132,101.84686
8960,Tasik Tanjung Padang,IV,52.86,IDN,1.29725,102.28031
8961,Tasik Besar-Tasik Metas,IV,50.39,IDN,0.58131,102.67475
8970,Hutan Bakau Pantai Timur,IA,51.00,IDN,-0.96752,103.90074
8978,Bentayan,IV,236.47,IDN,-2.31692,104.05723
8980,Dangku,IV,480.09,IDN,-2.45357,103.74697
9006,Lunugamwehera,II,235.28,LKA,6.43910,81.20490
9007,Maduru Oya,II,499.95,LKA,7.53366,81.17379
9011,Minneriya - Giritale,IV,59.39,LKA,8.02397,80.87812
9014,Trikonamadu,IV,218.51,LKA,8.19156,81.27422
9024,Aïr and Ténéré Nature Reserves,IV,54742.79,NER,19.04487,9.46886
9025,Yangmingshan,II,113.67,TWN,25.18080,121.55883
9030,Yushan,II,1031.42,TWN,23.40044,121.03758
9033,Fada Archei,IV,1739.72,TCD,16.95608,21.40160
9034,Abou Telfane,IV,1082.69,TCD,12.09774,18.88424
9148,Nyungwe,IV,1018.62,RWA,-2.55525,29.21062
9154,Poudre d'Or Fishing Reserve,IV,28.13,MUS,-20.07111,57.70733
9160,Ruvubu,II,533.18,BDI,-3.13644,30.32284
9161,Kibira,II,477.46,BDI,-2.95189,29.39588
9162,Rusizi,II,85.05,BDI,-3.23095,29.26331
9164,Bururi Forest,IB,26.85,BDI,-3.93641,29.60794
9279,Rema-Kalenga,II,62.32,BGD,24.17238,91.62069
9280,Pablakhali,II,435.43,BGD,23.17886,92.27087
9281,Teknaf,IV,113.83,BGD,20.99126,92.22183
9286,Kenting,II,329.34,TWN,21.99631,120.79410
9287,Taroko,II,980.54,TWN,24.21333,121.47488
9299,John Pennekamp Coral Reef State Park,IV,255.02,USA,25.18345,-80.33524
9301,Bupul,IA,819.75,IDN,-7.63326,140.70987
9310,Diawling,II,159.60,MRT,16.35599,-16.37259
9400,La Paya,II,4401.25,COL,0.14640,-75.18673
9463,Boonoo Boonoo,II,48.03,AUS,-28.82693,152.15885
9464,Border Ranges,IB,318.63,AUS,-28.40747,152.93179
9465,Bundjalung,IB,219.64,AUS,-29.24833,153.31084
9467,Nymboida,IB,406.46,AUS,-29.65362,152.40825
9470,Tarlo River,IA,86.50,AUS,-34.51884,149.91614
9472,Woko,II,82.27,AUS,-31.75925,151.78535
9475,Littabella,II,83.83,AUS,-24.65603,152.00291
9481,Main Range,II,383.05,AUS,-28.07051,152.36649
9482,Tully Gorge,II,605.97,AUS,-17.84928,145.75616
9483,Cania Gorge,II,29.24,AUS,-24.68537,150.98353
9484,Lindeman Islands,II,28.26,AUS,-20.47361,149.06968
9543,Goongarrie,II,600.08,AUS,-29.98159,121.58824
9566,Fertő–Hanság Nemzeti Park,II,238.63,HUN,47.59016,16.99301
9739,Théniet El Had,II,40.47,DZA,35.85368,1.96808
9740,Chréa,II,276.86,DZA,36.40579,2.82720
9741,El Kala,II,776.95,DZA,36.76953,8.43966
9742,Belezma,II,272.12,DZA,35.60715,6.11002
9743,Taza,II,41.15,DZA,36.69411,5.58849
9782,Ras Mohammed,II,785.50,EGY,27.87655,34.38708
9784,Om Koi,IA,1204.82,THA,17.57570,98.59205
9786,Pulau Redang Marine Park,II,123.87,MYS,5.78409,103.01638
9799,Laem Son,II,266.43,THA,9.48258,98.41230
9800,Mu ko Chang,II,636.27,THA,11.96705,102.37814
9801,Phu Hin Rong Kla,II,315.08,THA,17.00165,101.02516
9805,Hat Chao Mai,II,149.32,THA,7.41192,99.31266
9816,Loagan Bunut National Park,II,101.41,MYS,3.78515,114.21760
9819,Pulong Tau National Park,II,665.40,MYS,3.68540,115.39295
9842,Gunong Lumaku,IA,66.62,MYS,5.11039,115.84401
9845,Silabukan,IA,113.12,MYS,5.03025,118.70864
9850,Lipaso,IA,35.34,MYS,5.71004,117.03878
9852,Ulu Telupid,IA,63.57,MYS,5.59540,117.01046
9853,Mandamai,IA,53.40,MYS,6.55978,117.10665
9865,Maligan,IA,91.48,MYS,4.58619,115.61446
9878,Lungmanis,IA,67.48,MYS,5.71602,117.69072
9880,Kalumpang,IA,37.46,MYS,4.59086,118.21590
9881,Brantian-Tatulit,IA,40.86,MYS,4.57088,117.49910
9883,Milian-Labau,IA,27.64,MYS,5.13368,116.57234
9889,Lille Sølensjø,IA,34.87,NOR,62.02083,11.57114
9890,Kvisleflået og Hovdlia,IA,56.89,NOR,61.79732,12.08921
9891,Froan,IA,404.38,NOR,64.04547,9.02954
9893,Jávreoaivvit,IA,31.96,NOR,69.52416,21.21459
9895,Makkaurhalvøya,IA,116.69,NOR,70.63155,30.14285
9898,Skogvoll,IA,55.67,NOR,69.16199,15.82752
9899,Barvikmyran og Blodskytodden,IA,26.33,NOR,70.41159,30.92863
9915,Skipsfjord,IV,54.12,NOR,70.14620,19.82121
9917,Austerdalen,IV,25.29,NOR,67.15391,15.26759
10000,Sungkai,IA,35.79,MYS,4.03743,101.36549
10028,Pulau Perhentian Besar Marine Park,II,89.42,MYS,5.90341,102.75509
10089,Parsa,IV,557.20,NPL,27.38603,84.82547
10110,Bach Ma,II,373.38,VNM,16.12407,107.77319
10111,Con Dao,II,72.74,VNM,8.69446,106.63775
10113,Ba Vi,II,118.99,VNM,21.01676,105.40736
10120,Phnom Prech,IV,2190.22,KHM,12.75198,106.82492
10121,Lumphat,IV,2524.51,KHM,13.31858,106.94372
10196,El Teide,III,35.87,ESP,28.26706,-16.64083
10279,Danum Valley,IA,436.36,MYS,4.93867,117.69117
10288,Kawah Kamojang,IA,43.90,IDN,-7.15962,107.75324
10290,Morowali,III,2134.36,IDN,-1.64497,121.51720
10312,Dolok Sipirok,IA,72.14,IDN,1.68235,99.23724
10314,Dolok Sibual-buali,IA,50.18,IDN,1.54470,99.23935
10320,Padang Sugihan,IV,882.18,IDN,-2.91102,105.14132
10326,Mt. Malindang Natural Park,II,351.61,PHL,8.27788,123.64475
10327,Somawatiya Chaithya,II,405.33,LKA,8.18320,81.09502
10328,Flood Plains,II,176.22,LKA,7.95507,81.11018
10345,Phong Nha-Ke Bang,II,1216.09,VNM,17.55903,106.09169
10346,Ba Na - Nui Chua,IV,267.39,VNM,16.07955,107.94882
10356,Nam Don,IV,134.49,VNM,21.66980,103.82611
10357,Hoang Lien,II,296.84,VNM,22.24863,103.86237
10359,Nui Pia Oac,IV,138.65,VNM,22.59524,105.87013
10360,Trung Khanh,IV,28.44,VNM,22.88955,106.55292
10361,Huu Lien,IV,96.75,VNM,21.69198,106.37862
10362,Muong Nhe,IV,477.66,VNM,22.22333,102.35702
10363,Sop Cop,IV,167.99,VNM,21.00164,103.60600
10364,Xuan Son,II,120.64,VNM,21.12206,104.94880
10365,Xuan Nha,IV,185.59,VNM,20.65450,104.71744
10366,Thuong Tien,IV,62.80,VNM,20.64369,105.46095
10369,Ben En,II,141.08,VNM,19.59689,105.46707
10372,Hang Kia-Pa Co,IV,63.41,VNM,20.72694,104.91673
10375,Vu Quang,II,588.47,VNM,18.28062,105.42350
10377,Kon Chu Rang,IV,137.70,VNM,14.50524,108.56450
10378,Kon Ka Kinh,II,420.10,VNM,14.32624,108.35923
10379,Krong Trai,IV,136.56,VNM,13.10201,108.86652
10380,Chu Yang Sin,II,602.93,VNM,12.37848,108.42946
10383,Nui Dai Binh,IV,96.25,VNM,11.53055,107.77423
10385,Kalon Song Mao,IV,427.59,VNM,11.45802,108.42017
10386,Nui Ong,IV,242.20,VNM,11.08326,107.75660
10387,Binh Chau-Phuoc Buu,IV,125.55,VNM,10.54966,107.48600
10391,Nam Nung,IV,119.37,VNM,12.26461,107.79829
10395,Lo Go-Xa Mat,II,165.88,VNM,11.59061,105.90958
10398,Phu Quoc,II,320.19,VNM,10.32721,103.96762
10401,2000916 Rogen,IB,490.44,SWE,62.35279,12.47394
10404,2002500 Tandövala,IB,35.14,SWE,60.85002,13.16268
10406,2000452 Hall-Hangvar,IA,28.79,SWE,57.87663,18.68456
10420,2000875 Stora Nassa,IB,29.41,SWE,59.45338,19.22247
10426,2002211 Millesviks skärgård,IA,85.80,SWE,58.92970,13.07659
10451,MOUNT ASSINIBOINE PARK,II,390.37,CAN,50.95276,-115.74213
10452,HAMBER PARK,II,251.55,CAN,52.38497,-117.88228
10510,Roaring Meg,III,36.18,NZL,-42.30957,171.40521
10511,Lake Hochstetter,III,35.16,NZL,-42.42321,171.61087
10512,Lake Christabel,III,106.87,NZL,-42.39794,172.16597
10514,Saltwater,III,31.72,NZL,-43.09454,170.38940
10543,Yukon Flats,IV,36816.88,USA,66.58822,-146.01171
10544,Kanuti,IV,5326.65,USA,66.43658,-152.00489
10545,Koyukuk,IV,16139.64,USA,65.56583,-156.28342
10546,Nowitna,IV,7691.02,USA,64.55127,-154.04531
10547,Yukon Delta National Wildlife Refuge,IV,84393.25,USA,61.56045,-163.49463
10548,Kodiak,IV,7620.08,USA,57.60593,-153.68217
10549,Becharof,IV,4718.19,USA,57.99861,-155.98736
10557,Dengie,IV,25.47,GBR,51.68654,0.93893
10561,Willapa National Wildlife Refuge,IV,65.85,USA,46.53555,-123.99443
10563,Mattamuskeet,IV,200.85,USA,35.50725,-76.17976
10564,Laguna Atascosa National Wildlife Refuge,IV,369.89,USA,26.27890,-97.30580
10565,Chassahowitzka National Wildlife Refuge,IV,114.44,USA,28.69081,-82.64265
10567,Bombay Hook National Wildlife Refuge,IV,62.26,USA,39.24658,-75.45947
10569,Cedar Island National Wildlife Refuge,IV,57.98,USA,34.96148,-76.34277
10570,Prime Hook National Wildlife Refuge,IV,41.04,USA,38.85767,-75.25271
10571,Brazoria National Wildlife Refuge,IV,185.88,USA,29.09109,-95.23370
10573,Mackay Island National Wildlife Refuge,IV,33.71,USA,36.52485,-75.96204
10579,Cockscomb Basin,IV,494.87,BLZ,16.68857,-88.63938
10585,Burrinjuck,IA,53.43,AUS,-34.96693,148.60255
10586,Dananbilla,IA,39.81,AUS,-34.19492,148.52234
10588,Lake Innes,IA,35.52,AUS,-31.50580,152.86334
10589,Mount Hyland,IA,25.27,AUS,-30.16752,152.44117
10591,Scabby Range,IA,48.73,AUS,-35.78918,148.87385
